country,city,iso3,year,month,date,currency,hotel_price_usd,meal_price_usd,transport_pass_usd,cost_index,source
Singapore,Singapore,SGP,2024,4,2024-04-01,SGD,168.4,15.49,44.53,109.9,synthetic
Singapore,Singapore,SGP,2024,5,2024-05-01,SGD,141.24,17.17,44.07,101.6,synthetic
Singapore,Singapore,SGP,2024,6,2024-06-01,SGD,191.96,13.74,40.21,114.8,synthetic
Singapore,Singapore,SGP,2024,7,2024-07-01,SGD,199.58,15.47,36.95,119.5,synthetic
Singapore,Singapore,SGP,2024,8,2024-08-01,SGD,196.68,14.71,46.88,120.8,synthetic
Singapore,Singapore,SGP,2024,9,2024-09-01,SGD,150.27,15.39,46.19,103.1,synthetic
Singapore,Singapore,SGP,2024,10,2024-10-01,SGD,140.47,14.3,42.08,95.8,synthetic
Singapore,Singapore,SGP,2024,11,2024-11-01,SGD,161.35,13.99,37.69,102.0,synthetic
Singapore,Singapore,SGP,2024,12,2024-12-01,SGD,193.57,14.65,41.5,117.4,synthetic
Singapore,Singapore,SGP,2025,1,2025-01-01,SGD,128.85,14.58,42.64,91.8,synthetic
Singapore,Singapore,SGP,2025,2,2025-02-01,SGD,162.6,14.5,47.62,107.1,synthetic
Singapore,Singapore,SGP,2025,3,2025-03-01,SGD,143.04,14.58,47.26,99.2,synthetic
Singapore,Singapore,SGP,2025,4,2025-04-01,SGD,153.89,14.7,42.2,101.9,synthetic
Singapore,Singapore,SGP,2025,5,2025-05-01,SGD,167.71,16.54,40.23,109.7,synthetic
Singapore,Singapore,SGP,2025,6,2025-06-01,SGD,180.98,15.29,39.72,112.8,synthetic
Indonesia,Bali,IDN,2023,1,2023-01-01,IDR,164.62,17.08,63.01,117.9,synthetic
Indonesia,Bali,IDN,2023,2,2023-02-01,IDR,153.37,16.56,61.86,112.1,synthetic
Indonesia,Bali,IDN,2023,3,2023-03-01,IDR,163.39,15.84,60.12,114.3,synthetic
Indonesia,Bali,IDN,2023,4,2023-04-01,IDR,144.09,17.31,63.79,110.4,synthetic
Indonesia,Bali,IDN,2023,5,2023-05-01,IDR,176.51,15.44,65.81,121.0,synthetic
Indonesia,Bali,IDN,2023,6,2023-06-01,IDR,223.09,14.92,55.93,135.1,synthetic
Indonesia,Bali,IDN,2023,7,2023-07-01,IDR,206.52,15.14,64.41,132.0,synthetic
Indonesia,Bali,IDN,2023,8,2023-08-01,IDR,178.47,16.18,60.21,120.9,synthetic
Indonesia,Bali,IDN,2023,9,2023-09-01,IDR,153.79,16.36,59.95,111.3,synthetic
Indonesia,Bali,IDN,2023,10,2023-10-01,IDR,147.3,15.6,58.05,106.7,synthetic
Indonesia,Bali,IDN,2023,11,2023-11-01,IDR,150.76,16.04,62.7,110.6,synthetic
Indonesia,Bali,IDN,2023,12,2023-12-01,IDR,183.18,15.91,61.54,122.9,synthetic
Indonesia,Bali,IDN,2024,1,2024-01-01,IDR,164.66,17.3,62.4,118.1,synthetic
Indonesia,Bali,IDN,2024,2,2024-02-01,IDR,162.09,15.7,66.15,115.8,synthetic
Indonesia,Bali,IDN,2024,3,2024-03-01,IDR,175.58,16.41,56.49,118.8,synthetic
Indonesia,Bali,IDN,2024,4,2024-04-01,IDR,161.71,17.11,63.5,117.0,synthetic
Indonesia,Bali,IDN,2024,5,2024-05-01,IDR,168.47,15.27,57.79,114.5,synthetic
Indonesia,Bali,IDN,2024,6,2024-06-01,IDR,189.36,14.25,63.42,123.3,synthetic
Indonesia,Bali,IDN,2024,7,2024-07-01,IDR,206.52,14.1,58.72,128.1,synthetic
Indonesia,Bali,IDN,2024,8,2024-08-01,IDR,171.79,15.87,62.85,118.7,synthetic
Indonesia,Bali,IDN,2024,9,2024-09-01,IDR,173.5,16.84,66.74,122.5,synthetic
Indonesia,Bali,IDN,2024,10,2024-10-01,IDR,157.86,16.3,60.61,113.0,synthetic
Indonesia,Bali,IDN,2024,11,2024-11-01,IDR,166.74,14.86,68.27,117.1,synthetic
Indonesia,Bali,IDN,2024,12,2024-12-01,IDR,205.01,16.13,63.7,132.8,synthetic
Indonesia,Bali,IDN,2025,1,2025-01-01,IDR,161.04,13.19,65.86,111.1,synthetic
Indonesia,Bali,IDN,2025,2,2025-02-01,IDR,154.62,15.88,67.69,113.7,synthetic
Indonesia,Bali,IDN,2025,3,2025-03-01,IDR,155.1,14.84,63.86,110.7,synthetic
Indonesia,Bali,IDN,2025,4,2025-04-01,IDR,156.88,16.04,65.23,113.9,synthetic
Indonesia,Bali,IDN,2025,5,2025-05-01,IDR,169.01,14.89,65.29,116.9,synthetic
Indonesia,Bali,IDN,2025,6,2025-06-01,IDR,206.57,14.27,65.31,130.9,synthetic
Australia,Sydney,AUS,2023,1,2023-01-01,AUD,114.27,10.02,22.86,71.0,synthetic
Australia,Sydney,AUS,2023,2,2023-02-01,AUD,89.23,11.97,24.09,64.7,synthetic
Australia,Sydney,AUS,2023,3,2023-03-01,AUD,99.4,10.58,23.25,66.1,synthetic
Australia,Sydney,AUS,2023,4,2023-04-01,AUD,97.73,12.45,27.32,70.1,synthetic
Australia,Sydney,AUS,2023,5,2023-05-01,AUD,92.81,11.27,23.45,64.7,synthetic
Australia,Sydney,AUS,2023,6,2023-06-01,AUD,102.54,11.51,26.92,70.3,synthetic
Australia,Sydney,AUS,2023,7,2023-07-01,AUD,129.53,10.54,24.61,78.6,synthetic
Australia,Sydney,AUS,2023,8,2023-08-01,AUD,126.69,11.1,24.21,78.3,synthetic
Australia,Sydney,AUS,2023,9,2023-09-01,AUD,86.7,10.92,26.78,62.9,synthetic
Australia,Sydney,AUS,2023,10,2023-10-01,AUD,90.06,11.26,25.47,64.3,synthetic
Australia,Sydney,AUS,2023,11,2023-11-01,AUD,105.58,11.41,23.69,70.1,synthetic
Australia,Sydney,AUS,2023,12,2023-12-01,AUD,104.06,10.5,26.45,69.0,synthetic
Australia,Sydney,AUS,2024,1,2024-01-01,AUD,95.28,10.39,21.72,63.6,synthetic
Australia,Sydney,AUS,2024,2,2024-02-01,AUD,113.57,11.38,26.24,74.2,synthetic
Australia,Sydney,AUS,2024,3,2024-03-01,AUD,107.31,11.22,24.47,70.8,synthetic
Australia,Sydney,AUS,2024,4,2024-04-01,AUD,98.3,10.57,29.49,68.0,synthetic
Australia,Sydney,AUS,2024,5,2024-05-01,AUD,104.03,10.54,25.71,68.8,synthetic
Australia,Sydney,AUS,2024,6,2024-06-01,AUD,109.86,11.82,23.74,72.6,synthetic
Australia,Sydney,AUS,2024,7,2024-07-01,AUD,124.31,11.54,25.57,78.5,synthetic
Australia,Sydney,AUS,2024,8,2024-08-01,AUD,120.43,10.85,24.8,75.6,synthetic
Australia,Sydney,AUS,2024,9,2024-09-01,AUD,95.01,10.55,27.48,65.9,synthetic
Australia,Sydney,AUS,2024,10,2024-10-01,AUD,98.74,10.33,24.0,65.7,synthetic
Australia,Sydney,AUS,2024,11,2024-11-01,AUD,108.37,11.29,25.87,71.9,synthetic
Australia,Sydney,AUS,2024,12,2024-12-01,AUD,117.06,11.22,23.78,74.4,synthetic
Australia,Sydney,AUS,2025,1,2025-01-01,AUD,97.53,11.48,26.42,68.0,synthetic
Australia,Sydney,AUS,2025,2,2025-02-01,AUD,91.78,10.29,25.09,63.3,synthetic
Australia,Sydney,AUS,2025,3,2025-03-01,AUD,113.36,9.6,25.38,70.9,synthetic
Australia,Sydney,AUS,2025,4,2025-04-01,AUD,88.64,10.43,24.26,61.9,synthetic
Australia,Sydney,AUS,2025,5,2025-05-01,AUD,96.25,10.5,24.91,65.3,synthetic
Australia,Sydney,AUS,2025,6,2025-06-01,AUD,114.41,9.89,26.26,72.1,synthetic
New Zealand,Auckland,NZL,2023,1,2023-01-01,NZD,128.89,11.75,13.46,76.2,synthetic
New Zealand,Auckland,NZL,2023,2,2023-02-01,NZD,121.14,13.91,15.26,77.4,synthetic
New Zealand,Auckland,NZL,2023,3,2023-03-01,NZD,105.99,14.4,12.59,71.1,synthetic
New Zealand,Auckland,NZL,2023,4,2023-04-01,NZD,131.87,13.25,12.51,79.5,synthetic
New Zealand,Auckland,NZL,2023,5,2023-05-01,NZD,127.1,12.44,13.97,76.8,synthetic
New Zealand,Auckland,NZL,2023,6,2023-06-01,NZD,149.44,13.42,13.52,87.2,synthetic
New Zealand,Auckland,NZL,2023,7,2023-07-01,NZD,144.76,13.35,14.0,85.4,synthetic
New Zealand,Auckland,NZL,2023,8,2023-08-01,NZD,155.32,12.02,12.46,86.8,synthetic
New Zealand,Auckland,NZL,2023,9,2023-09-01,NZD,116.72,12.06,14.19,72.1,synthetic
New Zealand,Auckland,NZL,2023,10,2023-10-01,NZD,131.82,12.41,14.8,79.0,synthetic
New Zealand,Auckland,NZL,2023,11,2023-11-01,NZD,135.66,12.7,12.68,80.2,synthetic
New Zealand,Auckland,NZL,2023,12,2023-12-01,NZD,165.22,12.48,13.57,92.0,synthetic
New Zealand,Auckland,NZL,2024,1,2024-01-01,NZD,118.95,11.85,12.07,71.9,synthetic
New Zealand,Auckland,NZL,2024,2,2024-02-01,NZD,128.46,11.93,16.33,77.4,synthetic
New Zealand,Auckland,NZL,2024,3,2024-03-01,NZD,111.65,11.58,13.93,69.2,synthetic
New Zealand,Auckland,NZL,2024,4,2024-04-01,NZD,137.23,12.57,13.99,81.1,synthetic
New Zealand,Auckland,NZL,2024,5,2024-05-01,NZD,104.24,12.01,12.44,66.4,synthetic
New Zealand,Auckland,NZL,2024,6,2024-06-01,NZD,124.48,12.61,11.34,75.1,synthetic
New Zealand,Auckland,NZL,2024,7,2024-07-01,NZD,131.21,12.12,12.67,77.4,synthetic
New Zealand,Auckland,NZL,2024,8,2024-08-01,NZD,151.38,12.75,14.29,87.2,synthetic
New Zealand,Auckland,NZL,2024,9,2024-09-01,NZD,129.63,13.38,13.45,79.2,synthetic
New Zealand,Auckland,NZL,2024,10,2024-10-01,NZD,125.24,12.91,13.58,76.7,synthetic
New Zealand,Auckland,NZL,2024,11,2024-11-01,NZD,118.39,12.27,12.68,72.6,synthetic
New Zealand,Auckland,NZL,2024,12,2024-12-01,NZD,151.68,12.45,12.82,86.2,synthetic
New Zealand,Auckland,NZL,2025,1,2025-01-01,NZD,115.8,11.61,14.37,71.1,synthetic
New Zealand,Auckland,NZL,2025,2,2025-02-01,NZD,123.04,11.87,14.21,74.3,synthetic
New Zealand,Auckland,NZL,2025,3,2025-03-01,NZD,116.79,11.46,14.41,71.2,synthetic
New Zealand,Auckland,NZL,2025,4,2025-04-01,NZD,117.02,12.21,13.49,72.2,synthetic
New Zealand,Auckland,NZL,2025,5,2025-05-01,NZD,133.45,12.54,12.32,78.9,synthetic
New Zealand,Auckland,NZL,2025,6,2025-06-01,NZD,153.11,12.16,15.23,87.2,synthetic
Japan,Tokyo,JPN,2023,1,2023-01-01,JPY,116.13,3.0,31.37,63.2,synthetic
Japan,Tokyo,JPN,2023,2,2023-02-01,JPY,110.65,3.0,34.31,62.1,synthetic
Japan,Tokyo,JPN,2023,3,2023-03-01,JPY,92.62,3.0,32.18,54.1,synthetic
Japan,Tokyo,JPN,2023,4,2023-04-01,JPY,110.54,3.0,34.43,62.1,synthetic
Japan,Tokyo,JPN,2023,5,2023-05-01,JPY,91.99,3.0,32.01,53.8,synthetic
Japan,Tokyo,JPN,2023,6,2023-06-01,JPY,132.36,3.0,36.27,71.5,synthetic
Japan,Tokyo,JPN,2023,7,2023-07-01,JPY,116.27,3.0,29.6,62.6,synthetic
Japan,Tokyo,JPN,2023,8,2023-08-01,JPY,137.83,3.0,32.0,72.1,synthetic
Japan,Tokyo,JPN,2023,9,2023-09-01,JPY,116.68,3.0,33.83,64.4,synthetic
Japan,Tokyo,JPN,2023,10,2023-10-01,JPY,100.71,3.0,34.31,58.1,synthetic
Japan,Tokyo,JPN,2023,11,2023-11-01,JPY,116.33,3.0,35.49,64.8,synthetic
Japan,Tokyo,JPN,2023,12,2023-12-01,JPY,135.33,3.0,35.56,72.5,synthetic
Japan,Tokyo,JPN,2024,1,2024-01-01,JPY,100.7,3.0,28.74,56.1,synthetic
Japan,Tokyo,JPN,2024,2,2024-02-01,JPY,94.73,3.0,34.05,55.7,synthetic
Japan,Tokyo,JPN,2024,3,2024-03-01,JPY,104.65,3.0,30.78,58.4,synthetic
Japan,Tokyo,JPN,2024,4,2024-04-01,JPY,102.9,3.0,32.04,58.2,synthetic
Japan,Tokyo,JPN,2024,5,2024-05-01,JPY,103.36,3.0,37.11,60.3,synthetic
Japan,Tokyo,JPN,2024,6,2024-06-01,JPY,117.0,3.0,33.7,64.4,synthetic
Japan,Tokyo,JPN,2024,7,2024-07-01,JPY,133.93,3.0,33.7,71.2,synthetic
Japan,Tokyo,JPN,2024,8,2024-08-01,JPY,117.97,3.0,34.53,65.1,synthetic
Japan,Tokyo,JPN,2024,9,2024-09-01,JPY,96.66,3.0,32.33,55.8,synthetic
Japan,Tokyo,JPN,2024,10,2024-10-01,JPY,122.1,3.0,37.43,67.9,synthetic
Japan,Tokyo,JPN,2024,11,2024-11-01,JPY,101.51,3.0,30.65,57.1,synthetic
Japan,Tokyo,JPN,2024,12,2024-12-01,JPY,119.33,3.0,37.53,66.8,synthetic
Japan,Tokyo,JPN,2025,1,2025-01-01,JPY,104.96,3.0,35.29,60.2,synthetic
Japan,Tokyo,JPN,2025,2,2025-02-01,JPY,116.55,3.0,39.43,66.4,synthetic
Japan,Tokyo,JPN,2025,3,2025-03-01,JPY,99.12,3.0,30.92,56.2,synthetic
Japan,Tokyo,JPN,2025,4,2025-04-01,JPY,122.36,3.0,32.99,66.3,synthetic
Japan,Tokyo,JPN,2025,5,2025-05-01,JPY,113.43,3.0,38.43,64.8,synthetic
Japan,Tokyo,JPN,2025,6,2025-06-01,JPY,108.43,3.0,32.68,60.6,synthetic
South Korea,Seoul,KOR,2023,1,2023-01-01,KRW,45.54,14.83,28.76,53.7,synthetic
South Korea,Seoul,KOR,2023,2,2023-02-01,KRW,38.67,16.05,28.46,52.9,synthetic
South Korea,Seoul,KOR,2023,3,2023-03-01,KRW,36.38,16.12,30.42,52.8,synthetic
South Korea,Seoul,KOR,2023,4,2023-04-01,KRW,32.04,14.04,32.75,48.5,synthetic
South Korea,Seoul,KOR,2023,5,2023-05-01,KRW,39.54,14.46,29.28,50.9,synthetic
South Korea,Seoul,KOR,2023,6,2023-06-01,KRW,46.02,15.82,26.82,54.8,synthetic
South Korea,Seoul,KOR,2023,7,2023-07-01,KRW,42.88,15.4,29.43,53.9,synthetic
South Korea,Seoul,KOR,2023,8,2023-08-01,KRW,48.07,14.04,30.37,54.0,synthetic
South Korea,Seoul,KOR,2023,9,2023-09-01,KRW,41.65,15.6,29.92,53.9,synthetic
South Korea,Seoul,KOR,2023,10,2023-10-01,KRW,38.02,14.4,29.48,50.3,synthetic
South Korea,Seoul,KOR,2023,11,2023-11-01,KRW,42.17,15.05,27.79,52.4,synthetic
South Korea,Seoul,KOR,2023,12,2023-12-01,KRW,44.16,15.34,28.86,54.1,synthetic
South Korea,Seoul,KOR,2024,1,2024-01-01,KRW,39.8,15.63,31.48,53.8,synthetic
South Korea,Seoul,KOR,2024,2,2024-02-01,KRW,42.67,16.06,27.7,54.2,synthetic
South Korea,Seoul,KOR,2024,3,2024-03-01,KRW,35.54,15.09,28.7,50.1,synthetic
South Korea,Seoul,KOR,2024,4,2024-04-01,KRW,34.82,14.75,28.65,49.3,synthetic
South Korea,Seoul,KOR,2024,5,2024-05-01,KRW,36.25,14.87,32.08,51.3,synthetic
South Korea,Seoul,KOR,2024,6,2024-06-01,KRW,46.7,17.4,29.99,58.9,synthetic
South Korea,Seoul,KOR,2024,7,2024-07-01,KRW,44.9,15.16,30.17,54.5,synthetic
South Korea,Seoul,KOR,2024,8,2024-08-01,KRW,47.57,17.04,27.88,57.9,synthetic
South Korea,Seoul,KOR,2024,9,2024-09-01,KRW,40.94,15.34,26.37,51.8,synthetic
South Korea,Seoul,KOR,2024,10,2024-10-01,KRW,40.67,16.31,27.86,53.9,synthetic
South Korea,Seoul,KOR,2024,11,2024-11-01,KRW,38.28,13.59,27.02,48.1,synthetic
South Korea,Seoul,KOR,2024,12,2024-12-01,KRW,49.83,14.73,27.33,54.7,synthetic
South Korea,Seoul,KOR,2025,1,2025-01-01,KRW,39.01,14.68,28.66,50.8,synthetic
South Korea,Seoul,KOR,2025,2,2025-02-01,KRW,40.58,14.1,27.76,50.1,synthetic
South Korea,Seoul,KOR,2025,3,2025-03-01,KRW,38.78,16.04,32.2,54.3,synthetic
South Korea,Seoul,KOR,2025,4,2025-04-01,KRW,36.27,16.01,28.01,51.7,synthetic
South Korea,Seoul,KOR,2025,5,2025-05-01,KRW,43.91,14.12,32.39,53.2,synthetic
South Korea,Seoul,KOR,2025,6,2025-06-01,KRW,43.56,16.99,30.86,57.3,synthetic
China,Shanghai,CHN,2023,1,2023-01-01,CNY,80.39,10.12,47.61,66.9,synthetic
China,Shanghai,CHN,2023,2,2023-02-01,CNY,81.7,9.31,42.64,64.2,synthetic
China,Shanghai,CHN,2023,3,2023-03-01,CNY,82.37,10.83,50.32,69.9,synthetic
China,Shanghai,CHN,2023,4,2023-04-01,CNY,85.89,10.27,47.58,69.3,synthetic
China,Shanghai,CHN,2023,5,2023-05-01,CNY,76.54,10.0,42.6,63.3,synthetic
China,Shanghai,CHN,2023,6,2023-06-01,CNY,87.33,10.3,45.8,69.3,synthetic
China,Shanghai,CHN,2023,7,2023-07-01,CNY,102.36,10.43,45.98,75.6,synthetic
China,Shanghai,CHN,2023,8,2023-08-01,CNY,101.34,10.07,46.52,74.8,synthetic
China,Shanghai,CHN,2023,9,2023-09-01,CNY,76.16,10.32,47.32,65.4,synthetic
China,Shanghai,CHN,2023,10,2023-10-01,CNY,76.52,10.13,43.24,63.7,synthetic
China,Shanghai,CHN,2023,11,2023-11-01,CNY,77.45,9.42,49.21,65.1,synthetic
China,Shanghai,CHN,2023,12,2023-12-01,CNY,105.29,10.42,51.45,78.8,synthetic
China,Shanghai,CHN,2024,1,2024-01-01,CNY,79.63,11.93,44.49,68.4,synthetic
China,Shanghai,CHN,2024,2,2024-02-01,CNY,82.5,9.86,46.39,66.8,synthetic
China,Shanghai,CHN,2024,3,2024-03-01,CNY,86.26,10.03,50.83,70.3,synthetic
China,Shanghai,CHN,2024,4,2024-04-01,CNY,82.4,10.26,42.33,65.9,synthetic
China,Shanghai,CHN,2024,5,2024-05-01,CNY,83.56,10.02,43.28,66.3,synthetic
China,Shanghai,CHN,2024,6,2024-06-01,CNY,91.0,11.72,44.37,72.6,synthetic
China,Shanghai,CHN,2024,7,2024-07-01,CNY,85.71,9.67,45.05,67.3,synthetic
China,Shanghai,CHN,2024,8,2024-08-01,CNY,101.27,10.43,47.35,75.7,synthetic
China,Shanghai,CHN,2024,9,2024-09-01,CNY,76.68,10.3,42.44,63.8,synthetic
China,Shanghai,CHN,2024,10,2024-10-01,CNY,76.84,9.54,41.45,62.2,synthetic
China,Shanghai,CHN,2024,11,2024-11-01,CNY,87.74,10.51,48.3,70.7,synthetic
China,Shanghai,CHN,2024,12,2024-12-01,CNY,97.33,10.57,39.63,71.4,synthetic
China,Shanghai,CHN,2025,1,2025-01-01,CNY,86.43,10.2,47.19,69.3,synthetic
China,Shanghai,CHN,2025,2,2025-02-01,CNY,83.31,9.5,40.47,64.3,synthetic
China,Shanghai,CHN,2025,3,2025-03-01,CNY,76.25,10.44,47.39,65.7,synthetic
China,Shanghai,CHN,2025,4,2025-04-01,CNY,72.0,9.5,42.92,60.7,synthetic
China,Shanghai,CHN,2025,5,2025-05-01,CNY,78.54,9.27,40.71,62.1,synthetic
China,Shanghai,CHN,2025,6,2025-06-01,CNY,90.64,10.15,41.47,68.7,synthetic
Hong Kong,Hong Kong,HKG,2023,1,2023-01-01,HKD,147.92,18.75,22.04,98.7,synthetic
Hong Kong,Hong Kong,HKG,2023,2,2023-02-01,HKD,149.44,18.88,24.74,100.5,synthetic
Hong Kong,Hong Kong,HKG,2023,3,2023-03-01,HKD,141.4,18.84,23.73,96.9,synthetic
Hong Kong,Hong Kong,HKG,2023,4,2023-04-01,HKD,140.22,20.42,22.08,98.4,synthetic
Hong Kong,Hong Kong,HKG,2023,5,2023-05-01,HKD,137.16,19.17,24.1,95.8,synthetic
Hong Kong,Hong Kong,HKG,2023,6,2023-06-01,HKD,150.6,20.41,23.71,103.2,synthetic
Hong Kong,Hong Kong,HKG,2023,7,2023-07-01,HKD,146.77,20.63,26.55,103.1,synthetic
Hong Kong,Hong Kong,HKG,2023,8,2023-08-01,HKD,177.2,20.88,23.1,114.4,synthetic
Hong Kong,Hong Kong,HKG,2023,9,2023-09-01,HKD,118.54,17.11,23.37,84.7,synthetic
Hong Kong,Hong Kong,HKG,2023,10,2023-10-01,HKD,130.24,18.18,22.86,91.0,synthetic
Hong Kong,Hong Kong,HKG,2023,11,2023-11-01,HKD,143.44,17.56,22.24,95.0,synthetic
Hong Kong,Hong Kong,HKG,2023,12,2023-12-01,HKD,183.87,18.0,24.36,112.7,synthetic
Hong Kong,Hong Kong,HKG,2024,1,2024-01-01,HKD,131.41,19.87,24.73,94.9,synthetic
Hong Kong,Hong Kong,HKG,2024,2,2024-02-01,HKD,144.82,20.29,21.11,99.7,synthetic
Hong Kong,Hong Kong,HKG,2024,3,2024-03-01,HKD,148.89,18.25,23.38,98.7,synthetic
Hong Kong,Hong Kong,HKG,2024,4,2024-04-01,HKD,139.53,19.8,23.51,97.6,synthetic
Hong Kong,Hong Kong,HKG,2024,5,2024-05-01,HKD,127.48,17.68,24.37,89.6,synthetic
Hong Kong,Hong Kong,HKG,2024,6,2024-06-01,HKD,166.49,20.56,22.89,109.5,synthetic
Hong Kong,Hong Kong,HKG,2024,7,2024-07-01,HKD,145.61,20.35,22.37,100.6,synthetic
Hong Kong,Hong Kong,HKG,2024,8,2024-08-01,HKD,168.54,18.49,25.61,107.8,synthetic
Hong Kong,Hong Kong,HKG,2024,9,2024-09-01,HKD,127.12,18.85,23.14,90.9,synthetic
Hong Kong,Hong Kong,HKG,2024,10,2024-10-01,HKD,124.77,19.62,25.55,92.2,synthetic
Hong Kong,Hong Kong,HKG,2024,11,2024-11-01,HKD,131.35,19.69,18.54,92.3,synthetic
Hong Kong,Hong Kong,HKG,2024,12,2024-12-01,HKD,163.54,18.88,21.65,105.0,synthetic
Hong Kong,Hong Kong,HKG,2025,1,2025-01-01,HKD,148.54,18.86,22.68,99.4,synthetic
Hong Kong,Hong Kong,HKG,2025,2,2025-02-01,HKD,132.59,17.02,21.14,89.3,synthetic
Hong Kong,Hong Kong,HKG,2025,3,2025-03-01,HKD,147.22,16.8,21.73,95.0,synthetic
Hong Kong,Hong Kong,HKG,2025,4,2025-04-01,HKD,132.34,21.25,24.2,97.4,synthetic
Hong Kong,Hong Kong,HKG,2025,5,2025-05-01,HKD,130.62,20.74,21.77,95.0,synthetic
Hong Kong,Hong Kong,HKG,2025,6,2025-06-01,HKD,177.3,17.67,24.69,109.6,synthetic
Taiwan,Taipei,TWN,2023,1,2023-01-01,TWD,87.79,7.18,27.38,57.3,synthetic
Taiwan,Taipei,TWN,2023,2,2023-02-01,TWD,95.95,7.13,28.42,60.9,synthetic
Taiwan,Taipei,TWN,2023,3,2023-03-01,TWD,88.18,7.01,29.64,58.1,synthetic
Taiwan,Taipei,TWN,2023,4,2023-04-01,TWD,106.49,7.34,30.49,66.3,synthetic
Taiwan,Taipei,TWN,2023,5,2023-05-01,TWD,114.0,7.16,29.51,68.6,synthetic
Taiwan,Taipei,TWN,2023,6,2023-06-01,TWD,115.87,6.53,27.65,67.6,synthetic
Taiwan,Taipei,TWN,2023,7,2023-07-01,TWD,105.25,7.22,28.19,64.7,synthetic
Taiwan,Taipei,TWN,2023,8,2023-08-01,TWD,110.91,7.4,30.26,68.0,synthetic
Taiwan,Taipei,TWN,2023,9,2023-09-01,TWD,90.23,6.67,30.81,58.8,synthetic
Taiwan,Taipei,TWN,2023,10,2023-10-01,TWD,97.07,6.28,27.91,59.8,synthetic
Taiwan,Taipei,TWN,2023,11,2023-11-01,TWD,92.62,7.27,30.36,60.6,synthetic
Taiwan,Taipei,TWN,2023,12,2023-12-01,TWD,112.18,7.19,28.67,67.6,synthetic
Taiwan,Taipei,TWN,2024,1,2024-01-01,TWD,86.48,6.84,28.58,56.7,synthetic
Taiwan,Taipei,TWN,2024,2,2024-02-01,TWD,91.16,6.16,27.75,57.1,synthetic
Taiwan,Taipei,TWN,2024,3,2024-03-01,TWD,91.82,6.83,28.05,58.6,synthetic
Taiwan,Taipei,TWN,2024,4,2024-04-01,TWD,94.98,6.5,25.29,58.3,synthetic
Taiwan,Taipei,TWN,2024,5,2024-05-01,TWD,88.86,7.27,31.91,59.6,synthetic
Taiwan,Taipei,TWN,2024,6,2024-06-01,TWD,116.56,6.34,28.08,67.7,synthetic
Taiwan,Taipei,TWN,2024,7,2024-07-01,TWD,111.95,7.02,29.62,67.6,synthetic
Taiwan,Taipei,TWN,2024,8,2024-08-01,TWD,101.65,6.97,29.38,63.3,synthetic
Taiwan,Taipei,TWN,2024,9,2024-09-01,TWD,97.45,6.61,27.85,60.4,synthetic
Taiwan,Taipei,TWN,2024,10,2024-10-01,TWD,71.64,6.69,27.49,50.1,synthetic
Taiwan,Taipei,TWN,2024,11,2024-11-01,TWD,83.95,7.02,28.43,55.9,synthetic
Taiwan,Taipei,TWN,2024,12,2024-12-01,TWD,89.87,7.04,26.69,57.7,synthetic
Taiwan,Taipei,TWN,2025,1,2025-01-01,TWD,94.96,6.41,28.6,59.4,synthetic
Taiwan,Taipei,TWN,2025,2,2025-02-01,TWD,89.34,7.07,28.79,58.3,synthetic
Taiwan,Taipei,TWN,2025,3,2025-03-01,TWD,89.55,6.31,25.59,55.9,synthetic
Taiwan,Taipei,TWN,2025,4,2025-04-01,TWD,87.14,6.94,27.33,56.7,synthetic
Taiwan,Taipei,TWN,2025,5,2025-05-01,TWD,95.98,6.83,26.61,59.8,synthetic
Taiwan,Taipei,TWN,2025,6,2025-06-01,TWD,107.25,7.04,29.19,65.6,synthetic
South Africa,Cape Town,ZAF,2023,1,2023-01-01,ZAR,189.5,8.8,29.59,101.6,synthetic
South Africa,Cape Town,ZAF,2023,2,2023-02-01,ZAR,182.09,8.49,29.18,97.9,synthetic
South Africa,Cape Town,ZAF,2023,3,2023-03-01,ZAR,177.77,8.5,34.55,98.2,synthetic
South Africa,Cape Town,ZAF,2023,4,2023-04-01,ZAR,198.98,8.58,32.59,106.1,synthetic
South Africa,Cape Town,ZAF,2023,5,2023-05-01,ZAR,161.63,8.8,34.12,92.1,synthetic
South Africa,Cape Town,ZAF,2023,6,2023-06-01,ZAR,242.86,8.68,35.64,125.0,synthetic
South Africa,Cape Town,ZAF,2023,7,2023-07-01,ZAR,200.2,8.39,34.84,107.1,synthetic
South Africa,Cape Town,ZAF,2023,8,2023-08-01,ZAR,258.28,9.34,33.1,131.3,synthetic
South Africa,Cape Town,ZAF,2023,9,2023-09-01,ZAR,156.51,7.97,33.5,88.4,synthetic
South Africa,Cape Town,ZAF,2023,10,2023-10-01,ZAR,184.41,8.47,33.35,100.4,synthetic
South Africa,Cape Town,ZAF,2023,11,2023-11-01,ZAR,191.6,9.59,33.51,105.2,synthetic
South Africa,Cape Town,ZAF,2023,12,2023-12-01,ZAR,250.21,9.08,32.93,127.6,synthetic
South Africa,Cape Town,ZAF,2024,1,2024-01-01,ZAR,206.02,8.54,39.73,111.5,synthetic
South Africa,Cape Town,ZAF,2024,2,2024-02-01,ZAR,195.55,9.28,34.41,106.6,synthetic
South Africa,Cape Town,ZAF,2024,3,2024-03-01,ZAR,218.36,9.5,29.46,114.2,synthetic
