country,city,platform,year,month,date,avg_rating,rating_count,rating_stddev,recent_review_share_90d,sentiment_score,source
Norway,Oslo,Booking,2024,12,2024-12-01,4.36,53586,0.82,0.3,0.71,synthetic
Norway,Oslo,Google,2025,1,2025-01-01,4.38,66506,0.45,0.3,0.8,synthetic
Norway,Oslo,Tripadvisor,2025,1,2025-01-01,4.45,64627,0.54,0.08,0.7,synthetic
Norway,Oslo,Booking,2025,1,2025-01-01,4.35,61016,0.56,0.36,0.62,synthetic
Norway,Oslo,Google,2025,2,2025-02-01,4.37,62593,0.47,0.47,0.72,synthetic
Norway,Oslo,Tripadvisor,2025,2,2025-02-01,4.31,67369,0.39,0.23,0.72,synthetic
Norway,Oslo,Booking,2025,2,2025-02-01,4.37,65496,0.75,0.36,0.67,synthetic
Norway,Oslo,Google,2025,3,2025-03-01,4.41,50576,0.5,0.29,0.73,synthetic
Norway,Oslo,Tripadvisor,2025,3,2025-03-01,4.33,49852,0.31,0.29,0.64,synthetic
Norway,Oslo,Booking,2025,3,2025-03-01,4.3,55232,0.62,0.43,0.66,synthetic
Norway,Oslo,Google,2025,4,2025-04-01,4.43,60585,0.67,0.44,0.71,synthetic
Norway,Oslo,Tripadvisor,2025,4,2025-04-01,4.36,60581,0.69,0.39,0.7,synthetic
Norway,Oslo,Booking,2025,4,2025-04-01,4.34,52016,0.59,0.28,0.68,synthetic
Norway,Oslo,Google,2025,5,2025-05-01,4.36,75401,0.5,0.14,0.62,synthetic
Norway,Oslo,Tripadvisor,2025,5,2025-05-01,4.32,71668,0.41,0.18,0.68,synthetic
Norway,Oslo,Booking,2025,5,2025-05-01,4.4,51639,0.33,0.22,0.74,synthetic
Norway,Oslo,Google,2025,6,2025-06-01,4.36,57723,0.71,0.31,0.68,synthetic
Norway,Oslo,Tripadvisor,2025,6,2025-06-01,4.26,57567,0.89,0.27,0.58,synthetic
Norway,Oslo,Booking,2025,6,2025-06-01,4.33,64338,0.73,0.36,0.63,synthetic
Sweden,Stockholm,Google,2023,1,2023-01-01,4.13,50290,0.58,0.36,0.62,synthetic
Sweden,Stockholm,Tripadvisor,2023,1,2023-01-01,3.99,53577,0.6,0.24,0.47,synthetic
Sweden,Stockholm,Booking,2023,1,2023-01-01,4.14,56536,0.92,0.24,0.58,synthetic
Sweden,Stockholm,Google,2023,2,2023-02-01,4.1,58840,0.8,0.31,0.49,synthetic
Sweden,Stockholm,Tripadvisor,2023,2,2023-02-01,4.04,54037,0.77,0.16,0.46,synthetic
Sweden,Stockholm,Booking,2023,2,2023-02-01,4.13,44880,0.43,0.41,0.55,synthetic
Sweden,Stockholm,Google,2023,3,2023-03-01,4.06,61851,0.44,0.17,0.61,synthetic
Sweden,Stockholm,Tripadvisor,2023,3,2023-03-01,4.09,57461,0.55,0.29,0.51,synthetic
Sweden,Stockholm,Booking,2023,3,2023-03-01,4.1,58428,0.63,0.41,0.58,synthetic
Sweden,Stockholm,Google,2023,4,2023-04-01,4.02,52205,0.53,0.38,0.53,synthetic
Sweden,Stockholm,Tripadvisor,2023,4,2023-04-01,4.09,59589,0.32,0.24,0.52,synthetic
Sweden,Stockholm,Booking,2023,4,2023-04-01,4.1,56652,0.6,0.17,0.57,synthetic
Sweden,Stockholm,Google,2023,5,2023-05-01,4.09,43764,0.56,0.34,0.63,synthetic
Sweden,Stockholm,Tripadvisor,2023,5,2023-05-01,4.01,58165,0.44,0.17,0.45,synthetic
Sweden,Stockholm,Booking,2023,5,2023-05-01,4.12,53956,0.55,0.35,0.56,synthetic
Sweden,Stockholm,Google,2023,6,2023-06-01,4.09,51192,0.45,0.47,0.61,synthetic
Sweden,Stockholm,Tripadvisor,2023,6,2023-06-01,4.18,49689,0.5,0.26,0.64,synthetic
Sweden,Stockholm,Booking,2023,6,2023-06-01,4.08,49664,0.65,0.23,0.47,synthetic
Sweden,Stockholm,Google,2023,7,2023-07-01,4.09,49837,0.6,0.05,0.5,synthetic
Sweden,Stockholm,Tripadvisor,2023,7,2023-07-01,4.08,43460,0.38,0.3,0.57,synthetic
Sweden,Stockholm,Booking,2023,7,2023-07-01,4.03,51456,0.56,0.14,0.57,synthetic
Sweden,Stockholm,Google,2023,8,2023-08-01,4.07,52029,0.66,0.14,0.58,synthetic
Sweden,Stockholm,Tripadvisor,2023,8,2023-08-01,4.14,54023,0.67,0.27,0.61,synthetic
Sweden,Stockholm,Booking,2023,8,2023-08-01,4.03,52921,0.6,0.3,0.57,synthetic
Sweden,Stockholm,Google,2023,9,2023-09-01,4.21,52427,0.67,0.22,0.66,synthetic
Sweden,Stockholm,Tripadvisor,2023,9,2023-09-01,4.05,73179,0.35,0.51,0.57,synthetic
Sweden,Stockholm,Booking,2023,9,2023-09-01,4.01,67915,0.46,0.27,0.44,synthetic
Sweden,Stockholm,Google,2023,10,2023-10-01,4.07,52792,0.72,0.54,0.51,synthetic
Sweden,Stockholm,Tripadvisor,2023,10,2023-10-01,3.92,57262,0.52,0.48,0.46,synthetic
Sweden,Stockholm,Booking,2023,10,2023-10-01,4.03,46669,0.69,0.27,0.59,synthetic
Sweden,Stockholm,Google,2023,11,2023-11-01,4.07,62146,0.39,0.13,0.58,synthetic
Sweden,Stockholm,Tripadvisor,2023,11,2023-11-01,4.05,51447,0.45,0.19,0.56,synthetic
Sweden,Stockholm,Booking,2023,11,2023-11-01,4.08,46368,0.72,0.42,0.53,synthetic
Sweden,Stockholm,Google,2023,12,2023-12-01,4.14,46741,0.69,0.32,0.53,synthetic
Sweden,Stockholm,Tripadvisor,2023,12,2023-12-01,4.2,54612,0.51,0.3,0.56,synthetic
Sweden,Stockholm,Booking,2023,12,2023-12-01,4.01,50262,0.54,0.22,0.57,synthetic
Sweden,Stockholm,Google,2024,1,2024-01-01,4.03,50959,0.42,0.17,0.57,synthetic
Sweden,Stockholm,Tripadvisor,2024,1,2024-01-01,4.1,62131,0.75,0.27,0.62,synthetic
Sweden,Stockholm,Booking,2024,1,2024-01-01,4.04,49833,0.66,0.31,0.53,synthetic
Sweden,Stockholm,Google,2024,2,2024-02-01,4.14,58109,0.65,0.44,0.58,synthetic
Sweden,Stockholm,Tripadvisor,2024,2,2024-02-01,4.11,47616,1.16,0.14,0.53,synthetic
Sweden,Stockholm,Booking,2024,2,2024-02-01,4.05,71892,0.51,0.34,0.49,synthetic
Sweden,Stockholm,Google,2024,3,2024-03-01,4.02,61305,0.49,0.32,0.54,synthetic
Sweden,Stockholm,Tripadvisor,2024,3,2024-03-01,4.19,48687,0.58,0.29,0.6,synthetic
Sweden,Stockholm,Booking,2024,3,2024-03-01,4.23,56184,0.22,0.28,0.61,synthetic
Sweden,Stockholm,Google,2024,4,2024-04-01,4.07,52430,0.4,0.52,0.55,synthetic
Sweden,Stockholm,Tripadvisor,2024,4,2024-04-01,4.07,72027,0.47,0.36,0.47,synthetic
Sweden,Stockholm,Booking,2024,4,2024-04-01,4.13,49566,0.67,0.5,0.57,synthetic
Sweden,Stockholm,Google,2024,5,2024-05-01,3.95,57624,0.67,0.39,0.55,synthetic
Sweden,Stockholm,Tripadvisor,2024,5,2024-05-01,4.17,56476,0.5,0.19,0.56,synthetic
Sweden,Stockholm,Booking,2024,5,2024-05-01,4.11,48092,0.46,0.36,0.52,synthetic
Sweden,Stockholm,Google,2024,6,2024-06-01,4.1,51771,0.64,0.22,0.46,synthetic
Sweden,Stockholm,Tripadvisor,2024,6,2024-06-01,4.14,52586,0.56,0.23,0.6,synthetic
Sweden,Stockholm,Booking,2024,6,2024-06-01,4.1,61110,0.52,0.3,0.57,synthetic
Sweden,Stockholm,Google,2024,7,2024-07-01,4.17,59488,0.45,0.33,0.58,synthetic
Sweden,Stockholm,Tripadvisor,2024,7,2024-07-01,3.96,44673,0.59,0.3,0.47,synthetic
Sweden,Stockholm,Booking,2024,7,2024-07-01,4.13,50939,0.39,0.22,0.54,synthetic
Sweden,Stockholm,Google,2024,8,2024-08-01,4.08,51886,0.28,0.05,0.54,synthetic
Sweden,Stockholm,Tripadvisor,2024,8,2024-08-01,4.01,43570,0.69,0.45,0.5,synthetic
Sweden,Stockholm,Booking,2024,8,2024-08-01,4.1,59284,0.25,0.39,0.61,synthetic
Sweden,Stockholm,Google,2024,9,2024-09-01,4.19,54365,0.43,0.44,0.62,synthetic
Sweden,Stockholm,Tripadvisor,2024,9,2024-09-01,4.13,52922,0.64,0.19,0.57,synthetic
Sweden,Stockholm,Booking,2024,9,2024-09-01,4.06,73514,0.68,0.08,0.53,synthetic
Sweden,Stockholm,Google,2024,10,2024-10-01,4.1,54114,0.43,0.37,0.5,synthetic
Sweden,Stockholm,Tripadvisor,2024,10,2024-10-01,4.11,50176,0.52,0.4,0.58,synthetic
Sweden,Stockholm,Booking,2024,10,2024-10-01,4.08,57172,0.61,0.22,0.47,synthetic
Sweden,Stockholm,Google,2024,11,2024-11-01,4.11,67913,0.69,0.33,0.5,synthetic
Sweden,Stockholm,Tripadvisor,2024,11,2024-11-01,4.13,60692,0.71,0.4,0.65,synthetic
Sweden,Stockholm,Booking,2024,11,2024-11-01,4.01,48503,0.62,0.21,0.45,synthetic
Sweden,Stockholm,Google,2024,12,2024-12-01,4.15,50430,0.6,0.14,0.58,synthetic
Sweden,Stockholm,Tripadvisor,2024,12,2024-12-01,4.15,65730,0.76,0.29,0.63,synthetic
Sweden,Stockholm,Booking,2024,12,2024-12-01,4.11,54355,0.66,0.39,0.49,synthetic
Sweden,Stockholm,Google,2025,1,2025-01-01,4.02,60566,0.42,0.18,0.49,synthetic
Sweden,Stockholm,Tripadvisor,2025,1,2025-01-01,4.14,68825,0.65,0.32,0.67,synthetic
Sweden,Stockholm,Booking,2025,1,2025-01-01,4.05,63411,0.51,0.17,0.58,synthetic
Sweden,Stockholm,Google,2025,2,2025-02-01,4.06,66766,0.56,0.42,0.48,synthetic
Sweden,Stockholm,Tripadvisor,2025,2,2025-02-01,4.15,68241,0.33,0.25,0.63,synthetic
Sweden,Stockholm,Booking,2025,2,2025-02-01,4.18,66919,0.54,0.2,0.62,synthetic
Sweden,Stockholm,Google,2025,3,2025-03-01,4.05,58791,0.57,0.39,0.62,synthetic
Sweden,Stockholm,Tripadvisor,2025,3,2025-03-01,4.14,61699,0.47,0.37,0.65,synthetic
Sweden,Stockholm,Booking,2025,3,2025-03-01,4.14,63164,0.53,0.33,0.63,synthetic
Sweden,Stockholm,Google,2025,4,2025-04-01,4.09,60863,0.5,0.56,0.5,synthetic
Sweden,Stockholm,Tripadvisor,2025,4,2025-04-01,4.02,62842,0.57,0.4,0.56,synthetic
Sweden,Stockholm,Booking,2025,4,2025-04-01,4.01,56040,0.47,0.38,0.53,synthetic
Sweden,Stockholm,Google,2025,5,2025-05-01,4.06,63228,0.43,0.23,0.46,synthetic
Sweden,Stockholm,Tripadvisor,2025,5,2025-05-01,4.09,62676,0.45,0.34,0.6,synthetic
Sweden,Stockholm,Booking,2025,5,2025-05-01,4.02,59215,0.68,0.3,0.44,synthetic
Sweden,Stockholm,Google,2025,6,2025-06-01,4.05,58123,0.57,0.29,0.61,synthetic
Sweden,Stockholm,Tripadvisor,2025,6,2025-06-01,4.07,48922,0.61,0.47,0.53,synthetic
Sweden,Stockholm,Booking,2025,6,2025-06-01,4.05,59371,0.69,0.27,0.45,synthetic
Finland,Helsinki,Google,2023,1,2023-01-01,4.52,187015,0.56,0.3,0.72,synthetic
Finland,Helsinki,Tripadvisor,2023,1,2023-01-01,4.48,212348,0.42,0.33,0.68,synthetic
Finland,Helsinki,Booking,2023,1,2023-01-01,4.42,185082,0.8,0.13,0.69,synthetic
Finland,Helsinki,Google,2023,2,2023-02-01,4.48,229237,0.89,0.26,0.77,synthetic
Finland,Helsinki,Tripadvisor,2023,2,2023-02-01,4.48,198638,0.64,0.14,0.74,synthetic
Finland,Helsinki,Booking,2023,2,2023-02-01,4.51,180329,0.67,0.13,0.76,synthetic
Finland,Helsinki,Google,2023,3,2023-03-01,4.56,195800,0.45,0.16,0.8,synthetic
Finland,Helsinki,Tripadvisor,2023,3,2023-03-01,4.54,199721,0.53,0.11,0.78,synthetic
Finland,Helsinki,Booking,2023,3,2023-03-01,4.44,185831,0.84,0.12,0.64,synthetic
Finland,Helsinki,Google,2023,4,2023-04-01,4.5,191777,0.52,0.33,0.76,synthetic
Finland,Helsinki,Tripadvisor,2023,4,2023-04-01,4.43,186797,0.61,0.32,0.74,synthetic
Finland,Helsinki,Booking,2023,4,2023-04-01,4.45,209448,0.74,0.3,0.72,synthetic
Finland,Helsinki,Google,2023,5,2023-05-01,4.47,186178,0.46,0.27,0.76,synthetic
Finland,Helsinki,Tripadvisor,2023,5,2023-05-01,4.43,199255,0.57,0.48,0.75,synthetic
Finland,Helsinki,Booking,2023,5,2023-05-01,4.53,223274,0.52,0.44,0.77,synthetic
Finland,Helsinki,Google,2023,6,2023-06-01,4.48,171764,0.54,0.12,0.73,synthetic
Finland,Helsinki,Tripadvisor,2023,6,2023-06-01,4.45,191463,0.39,0.37,0.75,synthetic
Finland,Helsinki,Booking,2023,6,2023-06-01,4.59,241164,0.62,0.4,0.81,synthetic
Finland,Helsinki,Google,2023,7,2023-07-01,4.46,194364,0.7,0.71,0.79,synthetic
Finland,Helsinki,Tripadvisor,2023,7,2023-07-01,4.5,212748,0.67,0.29,0.79,synthetic
Finland,Helsinki,Booking,2023,7,2023-07-01,4.47,176668,0.67,0.36,0.73,synthetic
Finland,Helsinki,Google,2023,8,2023-08-01,4.5,224260,0.59,0.26,0.72,synthetic
Finland,Helsinki,Tripadvisor,2023,8,2023-08-01,4.47,238110,0.57,0.34,0.72,synthetic
Finland,Helsinki,Booking,2023,8,2023-08-01,4.46,179858,0.62,0.25,0.79,synthetic
Finland,Helsinki,Google,2023,9,2023-09-01,4.48,200000,0.57,0.34,0.81,synthetic
Finland,Helsinki,Tripadvisor,2023,9,2023-09-01,4.42,207778,0.36,0.42,0.71,synthetic
Finland,Helsinki,Booking,2023,9,2023-09-01,4.39,170291,0.72,0.13,0.71,synthetic
Finland,Helsinki,Google,2023,10,2023-10-01,4.46,196375,0.5,0.2,0.7,synthetic
Finland,Helsinki,Tripadvisor,2023,10,2023-10-01,4.52,194015,0.66,0.28,0.79,synthetic
Finland,Helsinki,Booking,2023,10,2023-10-01,4.51,188027,0.46,0.4,0.71,synthetic
Finland,Helsinki,Google,2023,11,2023-11-01,4.51,201825,0.53,0.34,0.83,synthetic
Finland,Helsinki,Tripadvisor,2023,11,2023-11-01,4.52,204194,0.84,0.13,0.7,synthetic
Finland,Helsinki,Booking,2023,11,2023-11-01,4.46,235321,0.74,0.13,0.71,synthetic
Finland,Helsinki,Google,2023,12,2023-12-01,4.4,200098,0.74,0.4,0.72,synthetic
Finland,Helsinki,Tripadvisor,2023,12,2023-12-01,4.46,198773,0.7,0.53,0.67,synthetic
Finland,Helsinki,Booking,2023,12,2023-12-01,4.58,206963,0.72,0.32,0.86,synthetic
Finland,Helsinki,Google,2024,1,2024-01-01,4.5,200254,0.67,0.41,0.75,synthetic
Finland,Helsinki,Tripadvisor,2024,1,2024-01-01,4.36,214165,0.61,0.3,0.65,synthetic
Finland,Helsinki,Booking,2024,1,2024-01-01,4.56,155323,0.61,0.31,0.89,synthetic
Finland,Helsinki,Google,2024,2,2024-02-01,4.48,228773,0.62,0.31,0.83,synthetic
Finland,Helsinki,Tripadvisor,2024,2,2024-02-01,4.42,199774,0.71,0.33,0.69,synthetic
Finland,Helsinki,Booking,2024,2,2024-02-01,4.48,240977,0.67,0.23,0.75,synthetic
Finland,Helsinki,Google,2024,3,2024-03-01,4.48,229419,0.55,0.18,0.77,synthetic
Finland,Helsinki,Tripadvisor,2024,3,2024-03-01,4.52,254042,0.4,0.29,0.75,synthetic
Finland,Helsinki,Booking,2024,3,2024-03-01,4.46,177003,0.44,0.33,0.7,synthetic
Finland,Helsinki,Google,2024,4,2024-04-01,4.43,254436,0.96,0.29,0.64,synthetic
Finland,Helsinki,Tripadvisor,2024,4,2024-04-01,4.51,162817,0.4,0.34,0.68,synthetic
Finland,Helsinki,Booking,2024,4,2024-04-01,4.47,178498,0.61,0.41,0.7,synthetic
Finland,Helsinki,Google,2024,5,2024-05-01,4.48,195900,0.49,0.22,0.78,synthetic
Finland,Helsinki,Tripadvisor,2024,5,2024-05-01,4.4,208513,0.66,0.39,0.72,synthetic
Finland,Helsinki,Booking,2024,5,2024-05-01,4.48,202336,0.74,0.21,0.7,synthetic
Finland,Helsinki,Google,2024,6,2024-06-01,4.56,226549,0.66,0.36,0.78,synthetic
Finland,Helsinki,Tripadvisor,2024,6,2024-06-01,4.4,223706,0.6,0.21,0.64,synthetic
Finland,Helsinki,Booking,2024,6,2024-06-01,4.48,181777,0.58,0.27,0.73,synthetic
Finland,Helsinki,Google,2024,7,2024-07-01,4.51,233368,0.49,0.39,0.74,synthetic
Finland,Helsinki,Tripadvisor,2024,7,2024-07-01,4.59,201905,0.36,0.38,0.82,synthetic
Finland,Helsinki,Booking,2024,7,2024-07-01,4.56,225230,0.95,0.28,0.83,synthetic
Finland,Helsinki,Google,2024,8,2024-08-01,4.45,229976,0.7,0.38,0.76,synthetic
Finland,Helsinki,Tripadvisor,2024,8,2024-08-01,4.29,215371,0.51,0.26,0.63,synthetic
Finland,Helsinki,Booking,2024,8,2024-08-01,4.54,222440,0.52,0.15,0.85,synthetic
Finland,Helsinki,Google,2024,9,2024-09-01,4.44,213754,0.92,0.24,0.71,synthetic
Finland,Helsinki,Tripadvisor,2024,9,2024-09-01,4.5,175311,0.34,0.25,0.73,synthetic
Finland,Helsinki,Booking,2024,9,2024-09-01,4.49,191675,0.67,0.08,0.74,synthetic
Finland,Helsinki,Google,2024,10,2024-10-01,4.51,225720,0.58,0.23,0.74,synthetic
Finland,Helsinki,Tripadvisor,2024,10,2024-10-01,4.56,201539,0.75,0.41,0.69,synthetic
Finland,Helsinki,Booking,2024,10,2024-10-01,4.48,191681,0.37,0.38,0.76,synthetic
Finland,Helsinki,Google,2024,11,2024-11-01,4.5,188873,0.63,0.17,0.75,synthetic
Finland,Helsinki,Tripadvisor,2024,11,2024-11-01,4.44,244543,0.55,0.32,0.73,synthetic
Finland,Helsinki,Booking,2024,11,2024-11-01,4.48,219905,0.65,0.21,0.76,synthetic
Finland,Helsinki,Google,2024,12,2024-12-01,4.54,227515,0.55,0.32,0.75,synthetic
Finland,Helsinki,Tripadvisor,2024,12,2024-12-01,4.48,186210,0.81,0.49,0.7,synthetic
Finland,Helsinki,Booking,2024,12,2024-12-01,4.53,255152,0.46,0.08,0.84,synthetic
Finland,Helsinki,Google,2025,1,2025-01-01,4.48,218706,0.61,0.26,0.89,synthetic
Finland,Helsinki,Tripadvisor,2025,1,2025-01-01,4.45,242408,0.79,0.43,0.78,synthetic
Finland,Helsinki,Booking,2025,1,2025-01-01,4.46,228989,0.27,0.29,0.73,synthetic
Finland,Helsinki,Google,2025,2,2025-02-01,4.53,283502,0.71,0.41,0.76,synthetic
Finland,Helsinki,Tripadvisor,2025,2,2025-02-01,4.56,233558,0.77,0.38,0.8,synthetic
Finland,Helsinki,Booking,2025,2,2025-02-01,4.39,263849,0.66,0.37,0.71,synthetic
Finland,Helsinki,Google,2025,3,2025-03-01,4.51,269651,0.53,0.35,0.72,synthetic
Finland,Helsinki,Tripadvisor,2025,3,2025-03-01,4.52,240280,0.51,0.31,0.73,synthetic
Finland,Helsinki,Booking,2025,3,2025-03-01,4.46,243177,0.64,0.11,0.75,synthetic
Finland,Helsinki,Google,2025,4,2025-04-01,4.47,221650,0.43,0.3,0.71,synthetic
Finland,Helsinki,Tripadvisor,2025,4,2025-04-01,4.56,184281,0.46,0.2,0.79,synthetic
Finland,Helsinki,Booking,2025,4,2025-04-01,4.55,247329,0.44,0.26,0.74,synthetic
Finland,Helsinki,Google,2025,5,2025-05-01,4.51,220663,0.39,0.36,0.82,synthetic
Finland,Helsinki,Tripadvisor,2025,5,2025-05-01,4.47,236616,0.37,0.09,0.64,synthetic
Finland,Helsinki,Booking,2025,5,2025-05-01,4.48,224627,0.68,0.28,0.79,synthetic
Finland,Helsinki,Google,2025,6,2025-06-01,4.54,224221,0.45,0.11,0.84,synthetic
Finland,Helsinki,Tripadvisor,2025,6,2025-06-01,4.43,191362,0.62,0.15,0.72,synthetic
Finland,Helsinki,Booking,2025,6,2025-06-01,4.46,259100,0.73,0.41,0.74,synthetic
Poland,Krakow,Google,2023,1,2023-01-01,4.18,63776,0.9,0.28,0.6,synthetic
Poland,Krakow,Tripadvisor,2023,1,2023-01-01,4.34,70195,0.49,0.37,0.65,synthetic
Poland,Krakow,Booking,2023,1,2023-01-01,4.26,72300,0.53,0.32,0.71,synthetic
Poland,Krakow,Google,2023,2,2023-02-01,4.21,78877,0.51,0.48,0.56,synthetic
Poland,Krakow,Tripadvisor,2023,2,2023-02-01,4.22,80442,0.83,0.38,0.56,synthetic
Poland,Krakow,Booking,2023,2,2023-02-01,4.25,68124,0.47,0.37,0.59,synthetic
Poland,Krakow,Google,2023,3,2023-03-01,4.17,54865,0.86,0.25,0.56,synthetic
Poland,Krakow,Tripadvisor,2023,3,2023-03-01,4.18,79294,0.39,0.18,0.58,synthetic
Poland,Krakow,Booking,2023,3,2023-03-01,4.24,73497,0.5,0.45,0.59,synthetic
Poland,Krakow,Google,2023,4,2023-04-01,4.19,59092,0.48,0.18,0.63,synthetic
Poland,Krakow,Tripadvisor,2023,4,2023-04-01,4.19,67028,0.45,0.18,0.65,synthetic
Poland,Krakow,Booking,2023,4,2023-04-01,4.34,78486,0.38,0.17,0.77,synthetic
Poland,Krakow,Google,2023,5,2023-05-01,4.23,56876,0.76,0.31,0.64,synthetic
Poland,Krakow,Tripadvisor,2023,5,2023-05-01,4.11,65447,0.74,0.24,0.62,synthetic
Poland,Krakow,Booking,2023,5,2023-05-01,4.17,67193,0.85,0.18,0.6,synthetic
Poland,Krakow,Google,2023,6,2023-06-01,4.28,68861,0.56,0.21,0.65,synthetic
Poland,Krakow,Tripadvisor,2023,6,2023-06-01,4.24,56374,0.76,0.21,0.55,synthetic
Poland,Krakow,Booking,2023,6,2023-06-01,4.21,60817,0.56,0.18,0.63,synthetic
Poland,Krakow,Google,2023,7,2023-07-01,4.33,68979,0.38,0.21,0.68,synthetic
Poland,Krakow,Tripadvisor,2023,7,2023-07-01,4.13,58037,0.35,0.31,0.67,synthetic
Poland,Krakow,Booking,2023,7,2023-07-01,4.17,74786,0.52,0.17,0.66,synthetic
Poland,Krakow,Google,2023,8,2023-08-01,4.38,71480,0.65,0.31,0.68,synthetic
Poland,Krakow,Tripadvisor,2023,8,2023-08-01,4.27,73640,0.85,0.25,0.64,synthetic
Poland,Krakow,Booking,2023,8,2023-08-01,4.24,76484,0.96,0.41,0.66,synthetic
Poland,Krakow,Google,2023,9,2023-09-01,4.3,78473,0.96,0.13,0.68,synthetic
Poland,Krakow,Tripadvisor,2023,9,2023-09-01,4.09,75890,0.68,0.25,0.41,synthetic
Poland,Krakow,Booking,2023,9,2023-09-01,4.25,69935,0.59,0.24,0.58,synthetic
Poland,Krakow,Google,2023,10,2023-10-01,4.24,61559,0.72,0.29,0.54,synthetic
Poland,Krakow,Tripadvisor,2023,10,2023-10-01,4.26,71499,0.84,0.39,0.58,synthetic
Poland,Krakow,Booking,2023,10,2023-10-01,4.33,56785,0.6,0.38,0.74,synthetic
Poland,Krakow,Google,2023,11,2023-11-01,4.36,78533,0.58,0.36,0.69,synthetic
Poland,Krakow,Tripadvisor,2023,11,2023-11-01,4.2,67168,0.87,0.36,0.7,synthetic
Poland,Krakow,Booking,2023,11,2023-11-01,4.18,64995,0.66,0.37,0.58,synthetic
Poland,Krakow,Google,2023,12,2023-12-01,4.29,74595,0.39,0.38,0.7,synthetic
Poland,Krakow,Tripadvisor,2023,12,2023-12-01,4.26,53074,0.56,0.34,0.59,synthetic
Poland,Krakow,Booking,2023,12,2023-12-01,4.3,74077,0.62,0.3,0.66,synthetic
Poland,Krakow,Google,2024,1,2024-01-01,4.25,62215,0.54,0.31,0.69,synthetic
Poland,Krakow,Tripadvisor,2024,1,2024-01-01,4.29,86560,0.39,0.26,0.75,synthetic
Poland,Krakow,Booking,2024,1,2024-01-01,4.2,66828,0.56,0.5,0.57,synthetic
Poland,Krakow,Google,2024,2,2024-02-01,4.28,77023,0.31,0.3,0.61,synthetic
Poland,Krakow,Tripadvisor,2024,2,2024-02-01,4.29,88914,0.55,0.27,0.77,synthetic
Poland,Krakow,Booking,2024,2,2024-02-01,4.2,61707,0.81,0.29,0.62,synthetic
Poland,Krakow,Google,2024,3,2024-03-01,4.38,61178,0.57,0.18,0.71,synthetic
Poland,Krakow,Tripadvisor,2024,3,2024-03-01,4.21,63208,0.71,0.3,0.54,synthetic
Poland,Krakow,Booking,2024,3,2024-03-01,4.17,75397,0.35,0.32,0.65,synthetic
Poland,Krakow,Google,2024,4,2024-04-01,4.29,68060,0.64,0.17,0.65,synthetic
Poland,Krakow,Tripadvisor,2024,4,2024-04-01,4.23,64388,0.69,0.1,0.55,synthetic
Poland,Krakow,Booking,2024,4,2024-04-01,4.18,69106,0.79,0.38,0.6,synthetic
Poland,Krakow,Google,2024,5,2024-05-01,4.25,73459,0.81,0.12,0.66,synthetic
Poland,Krakow,Tripadvisor,2024,5,2024-05-01,4.22,78003,0.68,0.37,0.69,synthetic
Poland,Krakow,Booking,2024,5,2024-05-01,4.16,82438,0.59,0.25,0.68,synthetic
Poland,Krakow,Google,2024,6,2024-06-01,4.29,69880,0.74,0.3,0.62,synthetic
Poland,Krakow,Tripadvisor,2024,6,2024-06-01,4.21,76251,0.51,0.32,0.65,synthetic
Poland,Krakow,Booking,2024,6,2024-06-01,4.25,91010,0.6,0.43,0.68,synthetic
Poland,Krakow,Google,2024,7,2024-07-01,4.34,90972,0.34,0.33,0.66,synthetic
Poland,Krakow,Tripadvisor,2024,7,2024-07-01,4.25,70055,0.52,0.19,0.63,synthetic
Poland,Krakow,Booking,2024,7,2024-07-01,4.3,69204,0.55,0.23,0.6,synthetic
Poland,Krakow,Google,2024,8,2024-08-01,4.23,76592,0.79,0.18,0.61,synthetic
Poland,Krakow,Tripadvisor,2024,8,2024-08-01,4.32,63156,0.79,0.26,0.69,synthetic
Poland,Krakow,Booking,2024,8,2024-08-01,4.23,77612,0.84,0.29,0.67,synthetic
Poland,Krakow,Google,2024,9,2024-09-01,4.26,66624,0.58,0.28,0.56,synthetic
Poland,Krakow,Tripadvisor,2024,9,2024-09-01,4.27,79371,0.72,0.44,0.68,synthetic
Poland,Krakow,Booking,2024,9,2024-09-01,4.21,70118,0.73,0.34,0.6,synthetic
Poland,Krakow,Google,2024,10,2024-10-01,4.19,68878,0.69,0.1,0.48,synthetic
Poland,Krakow,Tripadvisor,2024,10,2024-10-01,4.29,68853,0.67,0.46,0.59,synthetic
Poland,Krakow,Booking,2024,10,2024-10-01,4.15,71123,0.5,0.3,0.6,synthetic
Poland,Krakow,Google,2024,11,2024-11-01,4.27,73971,0.76,0.37,0.62,synthetic
Poland,Krakow,Tripadvisor,2024,11,2024-11-01,4.28,59919,0.76,0.3,0.58,synthetic
Poland,Krakow,Booking,2024,11,2024-11-01,4.22,82722,0.48,0.34,0.65,synthetic
Poland,Krakow,Google,2024,12,2024-12-01,4.25,65930,0.59,0.16,0.6,synthetic
Poland,Krakow,Tripadvisor,2024,12,2024-12-01,4.18,73149,0.41,0.31,0.65,synthetic
Poland,Krakow,Booking,2024,12,2024-12-01,4.32,62568,0.5,0.39,0.69,synthetic
Poland,Krakow,Google,2025,1,2025-01-01,4.21,74399,0.61,0.12,0.63,synthetic
Poland,Krakow,Tripadvisor,2025,1,2025-01-01,4.31,75322,0.39,0.44,0.67,synthetic
